preceptorID,specialty,name,addressSubpremise,addressStreetNumber,addressStreetRoute,addressNeighborhood,addressLocality,addressDistrict,addressCounty,addressState,addressCountry,addressPostalCode,addressPostalCodeSuffix,addressFormatted,geoLatitude,geoLongitude
12784,Pulmonology,"St. Francis Medical Center",NULL,309,"Jackson Street",NULL,Monroe,NULL,"Ouachita Parish",LA,US,71201,NULL,"309 Jackson St, Monroe, LA 71201, USA",32.4993553,-92.1140823
12785,Geriatrics,"Advanced Centers For Internal Medicine",NULL,2845,"Tricom Street",NULL,Charleston,NULL,"Charleston County",SC,US,29406,NULL,"2845 Tricom St, Charleston, SC 29406, USA",32.9740791,-80.0703735
12786,OB/GYN,"Damian Badeaux MD",NULL,NULL,NULL,NULL,Opelousas,NULL,NULL,LA,NULL,70570,NULL,"1270 Attakapas Suite 402, Opelousas LA 70570",NULL,NULL
12787,Otolaryngology,"Red River ENT",NULL,NULL,NULL,NULL,Alexandria,NULL,NULL,LA,NULL,71301,NULL,"221 Windermere Blvd, Alexandria LA 71301",NULL,NULL
12788,"Rural & Community Health","Franklin Primary Health Center",NULL,1303,"Doctor Martin Luther King Junior Avenue",Fisher,Mobile,NULL,"Mobile County",AL,US,36603,NULL,"1303 Dr Martin Luther King Jr Ave, Mobile, AL 36603, USA",30.6994038,-88.0657578
12789,"Emergency Medicine","Beauregard Health System",NULL,600,"South Pine Street",NULL,DeRidder,NULL,"Beauregard Parish",LA,US,70634,4942,"600 S Pine St, DeRidder, LA 70634, USA",30.8414364,-93.2878342
12790,"Internal Medicine","Orange Park Medical Center",NULL,2001,"Kingsley Avenue",NULL,"Orange Park",NULL,"Clay County",FL,US,32073,5156,"2001 Kingsley Ave, Orange Park, FL 32073, USA",30.1663208,-81.7378540
12791,Radiology,"Spartanburg Regional Medical Center",NULL,101,"E Wood St",NULL,Spartanburg,NULL,"Spartanburg County",SC,US,29303,NULL,"101 E Wood St, Spartanburg, SC 29303, USA",34.9671631,-81.9402313
12792,"Family Medicine","Prisma Health - Family and Internal Medicine Five Forks",NULL,NULL,NULL,NULL,Simpsonville,NULL,NULL,SC,NULL,29681,NULL,"300 Scuffletown Road, Simpsonville SC 29681",NULL,NULL
12793,Neurology,"UAB Neurology and Pain Medicine Clinic",400,1201,"11th Ave S","Five Points South",Birmingham,NULL,"Jefferson County",AL,US,35205,NULL,"1201 11th Ave S #400, Birmingham, AL 35205, USA",33.4947701,-86.8063431
12794,"Family Medicine","Commonwealth Family Practice",NULL,12715,"Warwick Boulevard",Yates,"Newport News",NULL,NULL,VA,US,23606,1800,"12715 Warwick Blvd, Newport News, VA 23606, USA",37.0889397,-76.5021362
12795,"Family Medicine","Edmundites Missions (Health Link)",NULL,NULL,NULL,NULL,Selma,NULL,NULL,AL,NULL,36703,NULL,"1107 Griffin Avenue, Selma AL 36703",NULL,NULL
12796,"Emergency Medicine","Bon Secours Saint Francis Health System",NULL,NULL,NULL,NULL,Greenville,NULL,NULL,SC,NULL,29601,NULL,"1 Saint Francis Drive, Greenville SC 29601",NULL,NULL
12797,"General Surgery","The Surgery Clinic of Northeast Louisiana","Suite 303",312,"Grammont Street",NULL,Monroe,NULL,"Ouachita Parish",LA,US,71201,NULL,"312 Grammont St Suite 303, Monroe, LA 71201, USA",32.5005798,-92.1144257
12798,OB/GYN,"Johnston Memorial Hospital",NULL,16000,"Johnston Memorial Drive",NULL,Abingdon,NULL,"Washington County",VA,US,24211,NULL,"16000 Johnston Mem Dr, Abingdon, VA 24211, USA",36.7228470,-81.9118729
12800,"Orthopedic Surgery","Russell Medical Orthopaedics & Sports Medicine",NULL,NULL,NULL,NULL,"Alexander City",NULL,NULL,AL,NULL,35010,NULL,"Professional Building, Suite 116, 3368 Hwy. 280, Alexander City AL 35010",NULL,NULL
12801,Otolaryngology,"ENT & Facial Plastic Surgery Center of Fredericksburg",NULL,NULL,NULL,NULL,Fredericks,NULL,NULL,VA,NULL,22401,NULL,"1708 Fall Hill Ave, Suite 100, Fredericks VA 22401",NULL,NULL
12802,anesthesiology,"Premier Pain Solutions",NULL,NULL,NULL,NULL,Asheville,NULL,NULL,NC,NULL,28803,NULL,"9 Walden Ridge Drive, Suite 10, Asheville NC 28803",NULL,NULL
12803,"Cardiovascular Disease","Heart and Vascular Clinic",NULL,NULL,NULL,NULL,Huntsville,NULL,NULL,AL,NULL,35801,NULL,"333 Whitesport Drive SW, Suite 304, Huntsville AL 35801",NULL,NULL
12804,Nephrology,"Coastal Kidney Center",NULL,NULL,NULL,NULL,Conway,NULL,NULL,SC,NULL,29526,NULL,"834 Farrar Drive, Conway SC 29526",NULL,NULL
12805,"Physical Medicine/Rehabilitation","Willis Knighton Health System",NULL,NULL,NULL,NULL,Shreveport,NULL,NULL,LA,NULL,71103,NULL,"2600 Greenwood Rd, Shreveport LA 71103",NULL,NULL
12806,Surgery,"Mary Washington Medical Group Surgery at Stafford Hospital",NULL,NULL,NULL,NULL,Stafford,NULL,NULL,VA,NULL,22554,NULL,"125 Hospital Center Blvd, Suite 329, Stafford VA 22554",NULL,NULL
12807,Surgery,"Natchitoches Regional Medical Center",NULL,501,"Keyser Avenue",NULL,Natchitoches,NULL,"Natchitoches Parish",LA,US,71457,NULL,"501 Keyser Ave, Natchitoches, LA 71457, USA",31.7521973,-93.0779953
12808,"Emergency Medicine","Sentara Northern Virginia Medical Center",NULL,2300,"Opitz Boulevard",NULL,Woodbridge,NULL,"Prince William County",VA,US,22191,NULL,"2300 Opitz Blvd, Woodbridge, VA 22191, USA",38.6367111,-77.2856064
12809,Radiology,"Opelousas General Hospital",NULL,NULL,NULL,NULL,Opelousas,NULL,NULL,LA,NULL,70570,NULL,"539 E Prudhomme Street, Opelousas LA 70570",NULL,NULL
12811,"General Surgery","WK Bossier Surgical Associates",NULL,NULL,NULL,NULL,"Bossier City",NULL,NULL,LA,NULL,71111,NULL,"2400 Hospital Drive, Suite 250, Bossier City LA 71111",NULL,NULL
12812,"Internal Medicine","Baton Rouge General",NULL,NULL,NULL,NULL,"Baton Rouge",NULL,NULL,LA,NULL,70809,NULL,"8585 Picardy Avenue, Baton Rouge LA 70809",NULL,NULL
12813,"Internal Medicine","St. Francis Medical Center",NULL,309,"Jackson Street",NULL,Monroe,NULL,"Ouachita Parish",LA,US,71201,NULL,"309 Jackson St, Monroe, LA 71201, USA",32.4993553,-92.1140823
12815,Radiology,"Rapides Regional Medical Center",NULL,211,"4th Street",NULL,Alexandria,NULL,"Rapides Parish",LA,US,71301,NULL,"211 4th St, Alexandria, LA 71301, USA",31.3148575,-92.4499512
12816,"Internal Medicine","Sentara Northern Virginia Medical Center",NULL,2300,"Opitz Boulevard",NULL,Woodbridge,NULL,"Prince William County",VA,US,22191,NULL,"2300 Opitz Blvd, Woodbridge, VA 22191, USA",38.6367111,-77.2856064
12817,"Family Medicine","Primary Medical Associates-EAMC",NULL,NULL,NULL,NULL,Auburn,NULL,NULL,AL,NULL,36830,NULL,"1171 Gatewood Drive, Bld #102, Auburn AL 36830",NULL,NULL
12818,"Internal Medicine","Barnum Internal Medicine",NULL,NULL,NULL,NULL,Natchitoches,NULL,NULL,LA,NULL,71457,NULL,"617 Bienville Street, Suite A, Natchitoches LA 71457",NULL,NULL
12819,Pulmonology,"North Oaks Medical Center",NULL,15837,"Paul Vega MD Drive",NULL,Hammond,NULL,"Tangipahoa Parish",LA,US,70403,NULL,"15837 Paul Vega MD Dr, Hammond, LA 70403, USA",30.4670181,-90.4586868
12820,Nephrology,"Kidney Care of Louisiana",NULL,NULL,NULL,NULL,Alexandria,NULL,NULL,LA,NULL,71301,NULL,"201 4th Street, Suite 5A, Alexandria LA 71301",NULL,NULL
12821,"General Surgery","MUSC Orangeburg",NULL,NULL,NULL,NULL,"MUSC Orangeburg",NULL,NULL,SC,NULL,29118,NULL,"3000 St. Matthews Road, MUSC Orangeburg SC 29118",NULL,NULL
12822,Orthopedics,"Orange Park Medical Center",NULL,2001,"Kingsley Avenue",NULL,"Orange Park",NULL,"Clay County",FL,US,32073,5156,"2001 Kingsley Ave, Orange Park, FL 32073, USA",30.1663208,-81.7378540
12823,"Family Medicine","Bon Secours Saint Francis Health System",NULL,NULL,NULL,NULL,Greenville,NULL,NULL,SC,NULL,29601,NULL,"1 Saint Francis Drive, Greenville SC 29601",NULL,NULL
12824,"Internal Medicine","North Oaks Medical Center",NULL,15837,"Paul Vega MD Drive",NULL,Hammond,NULL,"Tangipahoa Parish",LA,US,70403,NULL,"15837 Paul Vega MD Dr, Hammond, LA 70403, USA",30.4670181,-90.4586868
12825,Pediatrics,"Piedmont Access to Healthcare Services (PATHS)",NULL,705,"Main St",NULL,Danville,NULL,NULL,VA,US,24541,NULL,"705 Main St, Danville, VA 24541, USA",36.5857735,-79.3951874
12826,"Family Medicine","MGC Family Medicine - Boiling Springs",NULL,NULL,NULL,NULL,"Boiling Springs",NULL,NULL,SC,NULL,29316,NULL,"3941 Highway 9, Boiling Springs SC 29316",NULL,NULL
12827,"Emergency Medicine","North Oaks Medical Center",NULL,15837,"Paul Vega MD Drive",NULL,Hammond,NULL,"Tangipahoa Parish",LA,US,70403,NULL,"15837 Paul Vega MD Dr, Hammond, LA 70403, USA",30.4670181,-90.4586868
12828,anesthesiology,"Blue Ridge Pain Management Associates",c,1802,"Braeburn Dr",NULL,Salem,NULL,NULL,VA,US,24153,NULL,"1802 Braeburn Dr c, Salem, VA 24153, USA",37.2632332,-80.0312576
12829,"Internal Medicine","Sovah Health - Danville",NULL,142,"South Main Street",NULL,Danville,NULL,NULL,VA,US,24541,NULL,"142 S Main St, Danville, VA 24541, USA",36.5776749,-79.4055023
12830,"Family Medicine","Carilion Clinic - VTC Family Medicine Residency Program",NULL,1314,"Peters Creek Rd",NULL,Roanoke,NULL,NULL,VA,US,24017,NULL,"1314 Peters Creek Rd, Roanoke, VA 24017, USA",37.3000374,-80.0082474
12832,"Family Medicine","MGC Family Medicine - Boiling Springs",NULL,NULL,NULL,NULL,"Boiling Springs",NULL,NULL,SC,NULL,29316,NULL,"3941 Highway 9, Boiling Springs SC 29316",NULL,NULL
12833,"Sports Medicine","Medical Associates of Southwest VA",NULL,810,"Hospital Dr","Farmview - Ramble",Blacksburg,E-01,"Montgomery County",VA,US,24060,7023,"810 Hospital Dr, Blacksburg, VA 24060, USA",37.1880264,-80.4091187
12835,OMM,"Sovah Health - Danville",NULL,142,"South Main Street",NULL,Danville,NULL,NULL,VA,US,24541,NULL,"142 S Main St, Danville, VA 24541, USA",36.5776749,-79.4055023
12836,"Emergency Medicine","Riverside Regional Medical Center",NULL,500,"J Clyde Morris Boulevard",Warwick,"Newport News",NULL,NULL,VA,US,23601,1929,"500 J Clyde Morris Blvd, Newport News, VA 23601, USA",37.0638924,-76.4831161
12837,Pediatrics,"Kermen Beauchamp MD",NULL,NULL,NULL,NULL,Eunice,NULL,NULL,LA,NULL,70535,NULL,"3521 Hwy 190 Suite T, Eunice LA 70535",NULL,NULL
12838,OB/GYN,"PATHS Healthcare for Women",NULL,NULL,NULL,NULL,DANVILLE,NULL,NULL,VA,NULL,24541,NULL,"705 Main St, DANVILLE VA 24541",NULL,NULL
12839,"Emergency Medicine","South Baldwin Regional Medical Center",NULL,1613,"North McKenzie Street",NULL,Foley,NULL,"Baldwin County",AL,US,36535,NULL,"1613 N McKenzie St, Foley, AL 36535, USA",30.4260941,-87.6843109
12840,"Family Medicine","Carilion Clinic Christiansburg Obstetrics & Family Medicine",NULL,205,"Roanoke St",NULL,Christiansburg,B-01,"Montgomery County",VA,US,24073,NULL,"205 Roanoke St, Christiansburg, VA 24073, USA",37.1298828,-80.4036179
12841,Bariatric,"Baton Rouge General",NULL,NULL,NULL,NULL,"Baton Rouge",NULL,NULL,LA,NULL,70809,NULL,"8585 Picardy Avenue, Baton Rouge LA 70809",NULL,NULL
12842,"Emergency Medicine","Augusta Emergency Physicians",NULL,78,"Medical Center Dr",NULL,Fishersville,Wayne,"Augusta County",VA,US,22939,NULL,"78 Medical Center Dr, Fishersville, VA 22939, USA",38.0943222,-78.9860153
12843,Pediatrics,"Pediatric Associates of Auburn",NULL,2901,"Corporate Park Drive",NULL,Opelika,NULL,"Lee County",AL,US,36801,NULL,"2901 Corporate Park Dr, Opelika, AL 36801, USA",32.6149139,-85.4147415
12844,"Cardiothoracic Surgery","CHRISTUS St. Frances Cabrini Hospital",NULL,3330,"Masonic Drive",NULL,Alexandria,NULL,"Rapides Parish",LA,US,71301,NULL,"3330 Masonic Dr, Alexandria, LA 71301, USA",31.2833061,-92.4619904
12845,Neurology,"Bon Secours Neurology",NULL,NULL,NULL,NULL,Greenville,NULL,NULL,SC,NULL,29615,NULL,"131 Commonwealth Drive, Suite 240, Greenville SC 29615",NULL,NULL
12846,Neurology,"Riverside Neurology Specialists",110,12200,"Warwick Blvd",Warwick,"Newport News",NULL,NULL,VA,US,23601,NULL,"12200 Warwick Blvd #110, Newport News, VA 23601, USA",37.0613098,-76.4862823
12847,Pediatrics,"Magnolia Pediatric Clinic",NULL,NULL,NULL,NULL,Corinth,NULL,NULL,MS,NULL,38834,NULL,"401 Alcorn Drive, Suite 1B, Corinth MS 38834",NULL,NULL
12848,ophthalmology,"James River Eye Physicians, P.C.",100,704,"Thimble Shoals Blvd","Central Newport News","Newport News",NULL,NULL,VA,US,23606,NULL,"704 Thimble Shoals Blvd #100, Newport News, VA 23606, USA",37.0842285,-76.4750366
12850,"Interventional Cardiology /Cardiovascular Disease","Polaris Heart and Vascular Clinic",NULL,NULL,NULL,NULL,Woodbridge,NULL,NULL,VA,NULL,22191,NULL,"2202 Opitz Blvd, Woodbridge VA 22191",NULL,NULL
12851,"Family Medicine","Willis Knighton Pierremont Ob/GYN Specialists",NULL,NULL,NULL,NULL,Shreveport,NULL,NULL,LA,NULL,71115,NULL,"8001 Youree Dr., Shreveport LA 71115",NULL,NULL
12852,"Family Medicine","Columbus Regional Medical Group-Family Medicine Center",NULL,NULL,NULL,NULL,Columbus,NULL,NULL,GA,NULL,31901,NULL,"1800 10th Ave, Columbus GA 31901",NULL,NULL
12854,Geriatrics,"Bernardo Geriatrics and Home Care",NULL,NULL,NULL,NULL,Newberry,NULL,NULL,SC,NULL,29108,NULL,"1109 Wilson Street, Newberry SC 29108",NULL,NULL
12855,"infectious diseases","Mary Washington Medical Group Infectious Diseases",NULL,NULL,NULL,NULL,Fredericksburg,NULL,NULL,VA,NULL,22401,NULL,"1101 Sam Perry Blvd, Ste 307, Fredericksburg VA 22401",NULL,NULL
12856,"Family Medicine","CHRISTUS Primary Care Specialists",NULL,NULL,NULL,NULL,Alexandria,NULL,NULL,LA,NULL,71301,NULL,"3802 Prescott Road, Alexandria LA 71301",NULL,NULL
12857,"Gynecology/Oncology Surgery","Spencer Cancer Center",NULL,2501,"Village Professional Drive",NULL,Opelika,NULL,"Lee County",AL,US,36801,NULL,"2501 Village Professional Dr, Opelika, AL 36801, USA",32.6445961,-85.4148941
12858,"Family Medicine","North Oaks Family Medicine Livingston",NULL,NULL,NULL,NULL,Livingston,NULL,NULL,LA,NULL,70403,NULL,"17199 Spring Ranch Road, Suite 200, Livingston LA 70403",NULL,NULL
12859,Pediatrics,"Pediatric AltaPointe Health",NULL,NULL,NULL,NULL,Mobile,NULL,NULL,AL,NULL,36608,NULL,"6908 Providence Park Drive, Mobile AL 36608",NULL,NULL
12860,"infectious diseases","McLeod Infectious Diseases",NULL,NULL,NULL,NULL,Florence,NULL,NULL,SC,NULL,29501,NULL,"555 E. Cheves Street, Florence SC 29501",NULL,NULL
12861,Hospitalist,"Cleveland Clinic Indian River Hospital",NULL,1000,"36th Street",NULL,"Vero Beach",NULL,"Indian River County",FL,US,32960,4862,"1000 36th St, Vero Beach, FL 32960, USA",27.6590061,-80.3930283
12863,"Family Medicine","Immediate Care Center - Eastside","Suite 12",1200,"East Main Street",NULL,Spartanburg,NULL,"Spartanburg County",SC,US,29307,NULL,"1200 E Main St Suite 12, Spartanburg, SC 29307, USA",34.9627724,-81.9024963
12864,"Urology/Urological Surgery","Blue Mountain Urology",NULL,15,"Spicewood Drive",NULL,Clyde,NULL,"Haywood County",NC,US,28721,NULL,"15 Spicewood Dr, Clyde, NC 28721, USA",35.5245399,-82.9488525
12865,OB/GYN,"Partners in Women's Health",NULL,NULL,NULL,NULL,"Vero Beach",NULL,NULL,FL,NULL,32960,NULL,"1050 37th Place, Vero Beach FL 32960",NULL,NULL
12866,"Internal Medicine","Riverside Regional Medical Center",NULL,500,"J Clyde Morris Boulevard",Warwick,"Newport News",NULL,NULL,VA,US,23601,1929,"500 J Clyde Morris Blvd, Newport News, VA 23601, USA",37.0638924,-76.4831161
12868,Gastroenterology,"Center for Colon and Digestive Disease, PC",NULL,119,"Longwood Dr SW","Medical District",Huntsville,NULL,"Madison County",AL,US,35801,4522,"119 Longwood Dr SW, Huntsville, AL 35801, USA",34.7182655,-86.5802078
12869,Surgery,"The Center for Oral & Maxillofacial Surgery",NULL,372,"S Herlong Ave",NULL,"Rock Hill",NULL,"York County",SC,US,29732,NULL,"372 S Herlong Ave, Rock Hill, SC 29732, USA",34.9557457,-81.0581894
12870,Pulmonology,"Danville Pulmonary Clinic",NULL,159,"Executive Dr",NULL,Danville,NULL,NULL,VA,US,24541,4160,"159 Executive Dr, Danville, VA 24541, USA",36.5932159,-79.4322052
12871,Pulmonology,"Sentara Northern Virginia Medical Center",NULL,2300,"Opitz Boulevard",NULL,Woodbridge,NULL,"Prince William County",VA,US,22191,NULL,"2300 Opitz Blvd, Woodbridge, VA 22191, USA",38.6367111,-77.2856064
12872,"Rural & Community Health","Cahaba Medical Care Foundation",NULL,NULL,NULL,NULL,Centreville,NULL,NULL,AL,NULL,35042,NULL,"405 Belcher Street, Centreville AL 35042",NULL,NULL
12874,Surgery,"Grand Strand Medical Center",NULL,809,"82nd Parkway",NULL,"Myrtle Beach",NULL,"Horry County",SC,US,29572,NULL,"809 82nd Pkwy, Myrtle Beach, SC 29572, USA",33.7583427,-78.8200989
12875,Cardiology,"Upstate Cardiology",NULL,NULL,NULL,NULL,Greenville,NULL,NULL,SC,NULL,29607,NULL,"2 Innovation Drive, Suite 400, Greenville SC 29607",NULL,NULL
12876,"Urology/Urological Surgery","Urology Centers of Alabama",NULL,NULL,NULL,NULL,Birmingham,NULL,NULL,AL,NULL,35211,NULL,"817 Princeton Avenue, Southwest, POB 2, Suite 118, Birmingham AL 35211",NULL,NULL
12877,Psychiatry,"Camille Graham Correctional Institution",NULL,NULL,NULL,NULL,Columbia,NULL,NULL,SC,NULL,29210,NULL,"4450 Broad River Rd, Columbia SC 29210",NULL,NULL
12878,"Emergency Medicine","MUSC Orangeburg",NULL,NULL,NULL,NULL,"MUSC Orangeburg",NULL,NULL,SC,NULL,29118,NULL,"3000 St. Matthews Road, MUSC Orangeburg SC 29118",NULL,NULL
12879,"Internal Medicine","Green Clinic",NULL,604,"Bonnie Blue Lane",NULL,Ruston,NULL,"Jackson Parish",LA,US,71270,3870,"604 Bonnie Blue Ln, Ruston, LA 71270, USA",32.4475822,-92.6671524
12881,anesthesiology,"Anesthesiology Services of Birmingham",NULL,NULL,NULL,NULL,"Alexander City",NULL,NULL,AL,NULL,35010,NULL,"3316 Hwy 280, Suite 206, Alexander City AL 35010",NULL,NULL
12882,Nephrology,"St. Francis Medical Center",NULL,309,"Jackson Street",NULL,Monroe,NULL,"Ouachita Parish",LA,US,71201,NULL,"309 Jackson St, Monroe, LA 71201, USA",32.4993553,-92.1140823
12883,Cardiology,"McLeod Health",NULL,NULL,NULL,NULL,Florence,NULL,NULL,SC,NULL,29506,NULL,"555 E. Cheves Street, Florence SC 29506",NULL,NULL
12884,"Family Medicine","WellSmart Health of Carencro","Suite 300",109,"Wallace Broussard Road",NULL,Carencro,NULL,"Lafayette Parish",LA,US,70520,NULL,"109 Wallace Broussard Rd Suite 300, Carencro, LA 70520, USA",30.3206406,-92.0310059
12885,"Emergency Medicine","Bon Secours Saint Francis Health System",NULL,NULL,NULL,NULL,Greenville,NULL,NULL,SC,NULL,29601,NULL,"1 Saint Francis Drive, Greenville SC 29601",NULL,NULL
12886,"Emergency Medicine","Piedmont Columbus Regional - Northside",NULL,100,"Frist Court",NULL,Columbus,NULL,"Muscogee County",GA,US,31909,NULL,"100 Frist Ct, Columbus, GA 31909, USA",32.5345726,-84.9511719
12887,Gynecology,"Twin County Regional Hospital",NULL,NULL,NULL,NULL,Galax,NULL,NULL,VA,NULL,24333,NULL,"200 Hospital Drive, Galax VA 24333",NULL,NULL
12888,OB/GYN,"Bristol Gynecology & Obstetrics, P.C.",NULL,249,"Midway Medical Park",NULL,Bristol,NULL,"Sullivan County",TN,US,37620,NULL,"249 Midway Medical Park, Bristol, TN 37620, USA",36.5943871,-82.2191086
12889,Otolaryngology,"East Alabama Ear, Nose & Throat",NULL,1965,"1st Ave",NULL,Opelika,NULL,"Lee County",AL,US,36801,5403,"1965 1st Ave, Opelika, AL 36801, USA",32.6346970,-85.4046249
12890,"Family Medicine","Treasure Coast Community Health",NULL,NULL,"U.S. Highway 1",NULL,Sebastian,NULL,"Indian River County",FL,US,32958,NULL,"US-1, Sebastian, FL 32958, USA",27.7854729,-80.4974060
12891,"Emergency Medicine","Grandview Medical Center-Birmingham",NULL,NULL,NULL,NULL,Birmingham,NULL,NULL,AL,NULL,35243,NULL,"3690 Grandview Pkwy, Birmingham AL 35243",NULL,NULL
12892,Pediatrics,"Willis Knighton Health System",NULL,NULL,NULL,NULL,Shreveport,NULL,NULL,LA,NULL,71103,NULL,"2600 Greenwood Rd, Shreveport LA 71103",NULL,NULL
12893,"Radiation Oncology","UAB-Birmingham Hazelrig-Salter Radiation Oncology",NULL,NULL,NULL,NULL,Birmingham,NULL,NULL,AL,NULL,35249,NULL,"176F HS ROC, Ste 2232A, 1700 6th Avenue South, Birmingham AL 35249",NULL,NULL
12894,anesthesiology,"Clinch Valley Medical Center",NULL,6801,"Governor G C Peery Highway",NULL,Richlands,Northwestern,"Tazewell County",VA,US,24641,NULL,"6801 Governor G C Peery Highway, Richlands, VA 24641, USA",37.0945854,-81.8199692
12895,"Occupational Medicine","Gadsden Regional Medical Center",NULL,1007,"Goodyear Avenue",NULL,Gadsden,NULL,"Etowah County",AL,US,35903,NULL,"1007 Goodyear Ave, Gadsden, AL 35903, USA",34.0077782,-85.9657364
12896,Surgery,"Franklin Medical Center",NULL,2106,"Loop Road",NULL,Winnsboro,NULL,"Franklin Parish",LA,US,71295,NULL,"2106 Loop Rd, Winnsboro, LA 71295, USA",32.1585350,-91.7068863
12897,"Family Medicine","MBPG Family Medicine Center",NULL,NULL,NULL,NULL,"Spartanburg Regional Medical Center",NULL,NULL,SC,NULL,29302,NULL,"1690 Skylyn Drive, Suite 300, Spartanburg Regional Medical Center SC 29302",NULL,NULL
12898,"Family Medicine","Holston Medical Group, PC",NULL,15687,"Barnrock Rd",NULL,Mendota,Tyler,"Washington County",VA,US,24270,2525,"15687 Barnrock Rd, Mendota, VA 24270, USA",36.7288971,-82.2421417
12900,Otolaryngology,"Piedmont Columbus Regional Midtown Campus",NULL,710,"Center Street",NULL,Columbus,NULL,"Muscogee County",GA,US,31901,NULL,"710 Center St, Columbus, GA 31901, USA",32.4805565,-84.9818420
12901,"Cardiovascular Disease","Sentara Northern Virginia Medical Center",NULL,2300,"Opitz Boulevard",NULL,Woodbridge,NULL,"Prince William County",VA,US,22191,NULL,"2300 Opitz Blvd, Woodbridge, VA 22191, USA",38.6367111,-77.2856064
12902,Surgery,"Self Regional Healthcare",NULL,NULL,NULL,NULL,Greenwood,NULL,NULL,SC,NULL,29646,NULL,"1325 Spring Street, Greenwood SC 29646",NULL,NULL
12903,anesthesiology,"Gadsden Regional Medical Center",NULL,1007,"Goodyear Avenue",NULL,Gadsden,NULL,"Etowah County",AL,US,35903,NULL,"1007 Goodyear Ave, Gadsden, AL 35903, USA",34.0077782,-85.9657364
12904,"Family Medicine","Beauregard Health System",NULL,600,"South Pine Street",NULL,DeRidder,NULL,"Beauregard Parish",LA,US,70634,4942,"600 S Pine St, DeRidder, LA 70634, USA",30.8414364,-93.2878342
